Unnamed: 0,index,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,song,year,artist,genre,original_genre,lyrics,word_count
1573,129858,0.8275862068965517,1.2327586206896552,0.6713286713286712,0.15789473684210525,116.0,40543,0.6,0.008955223880597015,0.00959255726650341,0.01492537313432836,0.01492537313432836,0.008955223880597015,0.00959255726650341,0.01492537313432836,0.0029850746268656717,1.0,0.0,the-christmas-song,2006,dolly-parton,Country,Country,"Mel TormRobert Wells
Chestnuts roasting on an open fire
Jack Frost nipping at your nose
Yuletide carols being sung by a choir
And folks dressed up like eskimos
Everybody knows a turkey and some missletoe
Help to make the season bright
Tiny tots with eyes all aglow
Who find it hard to sleep tonight
They know that Santas on his way
Hes loaded lots of toys and goodies on his sleigh
And every mothers child is gonna spy
To see if reindeer really know how to fly
And so Im offering this simple phrase
To kids from one to ninetyfour
Although its been said many times many ways
Merry Christmas
Merry Christmas
Merry Christmas to you",116.0
12092,79535,0.25806451612903225,0.3844086021505376,0.6713286713286714,0.08571428571428573,372.0,453507,0.3333333333333333,0.01492537313432836,0.014369010114863724,0.023880597014925373,0.023880597014925373,0.01492537313432836,0.014369010114863724,0.023880597014925373,0.005970149253731343,0.9230769230769232,0.07692307692307693,i-ve-never-been-to-me,2006,charlene,Pop,Pop,"Hey lady you lady cursin at your life
Youre a discontented mother and a rich inventive wife
Ive no doubt you dream about the things youll never do
But I wish someone had a talked to me like I wanna talk to you
Ooh Ive been to Georgia and California oh anywhere I could run
Took the hand of a preacher man and we made love in the sun
But I ran out of places and friendly faces because I had to be free
Ive been to paradise but Ive never been to me
Please lady please lady dont just walk away
Cause I have this need to tell you why Im all alone today
I can see so much of me still living in your eyes
Wont you share a part of a weary heart that has lived a million lies
Oh Ive been to Nice and the isle of Greece
While I sipped champagne on a yacht
I moved like Harlow in Monte Carlo and showed em what Ive got
Ive been undressed by kings and Ive seen some things
That a woman aint sposed to see
Ive been to paradise but Ive never been to me
Hey you know what paradise is Its a lie A fantasy we create about
People and places as wed like them to be But you know what truth is
Its that little baby youre holding and its that man you fought with
This morning the same one youre going to make love with tonight
Thats truth thats love
Sometimes Ive been to cryin for unborn children
That might have made me complete
But I I took the sweet life and never knew Id be bitter from the sweet
I spent my life exploring the subtle whoring that cost too much to be free
Hey lady Ive been to paradise but Ive never been to me
Ive been to paradise never been to me
Ive been to Georgia and California and anywhere I could run
Ive been to paradise never been to me
Ive been to Nice and the isle of Greece
While I sipped champagne on a yacht
Ive been to paradise never been to me
Ive been to cryin for unborn children",372.0
1542,13804,0.5423728813559322,0.807909604519774,0.6713286713286714,0.09090909090909093,177.0,39709,0.1111111111111111,0.00746268656716418,0.0042341214695604135,0.011940298507462687,0.011940298507462687,0.00746268656716418,0.0042341214695604135,0.011940298507462687,0.004477611940298508,1.0,0.0,flora,2008,crooked-still,Country,Folk,"When first I came to Louisville
Some pleasure there to find
A damsel there from Lexington
Was pleasing to my mind
Her rosy cheeks
Her ruby lips
Like arrows pierced my breast
The name she bore was Flora
The Lily of the West
I came to my love Flora
Some pleasure there to find
She turned in to another man
Which sort of stressed my mind
She robbed me of my loyalty
Deprived me of my rest
I loved my faithless Flora
The Lily of the West
Now down in yonder shady grove
The man who was to come
Conversing with my Flora there
It seemed so strange to me
And the answer that she gave to him
It sort of me oppressed
I was betrayed by Flora
The Lily of the West
I stepped up to my rival
My dagger in my hand
I seized him by the collar
And I boldly made him stand
We met in desperation
I pierced him in the breast
I killed the man for Flora
The Lily of the West",177.0
12766,268645,0.3902439024390244,0.5813008130081301,0.6713286713286714,0.045454545454545456,246.0,479364,0.1176470588235294,0.005970149253731343,0.009773334903501888,0.011940298507462687,0.011940298507462687,0.005970149253731343,0.009773334903501888,0.011940298507462687,0.0014925373134328358,0.0,1.0,eisenbahn,2006,die-wildecker-herzbuben,Pop,Pop,"Schon als kleiner Junge fuhr ich gerne
mit der Eisenbahn
Drückte mir die Nase platt
wenn da ein Tunnel kam
Auf der Wiese staunten Kühe
Schäfchen fraßen grünes Gras
Durch die Wälder
über Flüsse
Mann
war das ein Spaß
Eisenbahn
Eisenbahn
mit der Dampflok vorne dran
ach wie schön
dich zu sehn
alle Kinder bleiben stehn
Eisenbahn
Eisenbahn
mit der Dampflok vorne dran
und noch heute würdich gerne mit dir fahrn
Koffer packen alle Mann
wir fahren mit der Eisenbahn
Vorne auf der Lok zu stehen
das war einst mein größter Traum
Heizen und Signale geben
auf die Gleise schaun
Ich kenn da noch eine Bahn
die hat ne Dampflok vorne dran
Da möcht ich so gern mal hin
mir diesen Wunsch erfülln
Eisenbahn
Eisenbahn
mit der Dampflok vorne dran
ach wie schön
dich zu sehn
alle Kinder bleiben stehn
Eisenbahn
Eisenbahn
mit der Dampflok vorne dran
und noch heute würdich gerne mit dir fahrn
Endlich ist der Tag gekommen
Heute geht die Reise los
Oma wird auch mitgenommen
ja
der Spaß wird groß
Eisenbahn
Eisenbahn
mit der Dampflok vorne dran
ach wie schön
dich zu sehn
alle Kinder bleiben stehn
Eisenbahn
Eisenbahn
mit der Dampflok vorne dran
und noch heute würdich gerne mit dir fahrn
Eisenbahn
Eisenbahn
mit der Dampflok vorne dran
ach wie schön
dich zu sehn
alle Kinder bleiben stehn
Eisenbahn
Eisenbahn
mit der Dampflok vorne dran
und noch heute würdich gerne mit dir fahrn
und noch heute würdich gerne mit dir fahrn",246.0
4996,172605,0.12030075187969926,0.17919799498746866,0.6713286713286714,0.02803738317757009,798.0,205310,0.1111111111111111,0.010447761194029851,0.01418530892494089,0.020895522388059702,0.020895522388059702,0.010447761194029851,0.01418530892494089,0.020895522388059702,0.0014925373134328358,0.9761904761904762,0.023809523809523808,female-species,2006,epmd,Hip-Hop,Hip-Hop,"Peace to hoes
Jeff stewarts in the motherfuckin house
Peace to cool v
Peace to d mac t smooth todd lightland
The girls look so good
The girls look so good
Somethin to pump in your ride when youre cruisin
The girls look so good
The girls look so good
Checkin out the female species peace to the underground
shouts out some people cant tell who
The girls look so good
The girls look so good
The girls look so good
The girls look so good
G phil cliff word em up
Dla word em up yo
erick sermon
Here we go cruisin me and my boys rollin four deep
In the au streets seein who we can meet
Beep beep a crew of girls in their green cherokee
Screamin thats erick g my boys gettin happy b
Err errr the girls made a uturn
Pulled up beside me tires smellin burned yea yea
I scoped the whole car yo before I spoke
To see which one was dope before I start actin loc
Thats crazy how you doin baby the one
With the daisies short top with the paisleys
Whats your name oh they call you lucky 
Had childs play on my mind but none of us was chucky
so what are you doin follow me to my crib
I had the girls trailin had my system wailin boom boom
Drove off and my boys screamin loud
Happy for the hoes because they wasnt crows word me up
We argued on who gets who
The first pick is mine respect from my crew
I took the freaky deaky one who was drivin
She looked like she was widdit I definitely want to hit it
word em up jeff screamed were goin out for the cause
And when we get there were goin straight for the drawers
Dude  they was bangin I must try not to keep them hangin
Yeah  but I find myself singin
Like that yall
The girls look so good
Yeah like that yall
The girls look so good
Yeah like that yall
The girls look so good
Yeah
The girls look so good
Talkin about the female species
The girls look so good
Like that yall
The girls look so good
Yeah like that yall
The girls look so good
Yeah like that yall
The girls look so good
Talkin about the female species
erick sermon
On the way home damn I almost crashed with my friends
Four girls in two droptop bms
Man it must be a dream I must be on the wrong planet
Four girls lookin like janet yea yea
thats the way love goes when youre clockin hoes
Nobody knows but my face expression shows yea yea
I was wide open man I couldnt believe it
If the girl asked me for my truck I swear she can keep it
word em up on the pharcyde the girls passed me by
The ones who was trailin me goin in the cherokee
But fuck em I didnt care anymore
Cause these girls was the flyest bitches I ever saw
word em up so me and my boys approached to the cars
Stepped out to the females lookin like some stars word em up yo
Hi my name is erick whassup how yall doin
Just coolin like levert in yall tennis skirts word em up
How bout yall comin to my crib and take a swim
And maybe darken up the skins yeah
Are you widdit cmon follow me to hook up my friends
With your friends then we all can be friends word  yeah
Go on the way Im jumpin on the highway
Mad traffic and shit because it was a friday
I check my rearview lookin right behind me
Girls in the bm lookin kinda fine see
My mind playin tricks on me already
Someone turned off the lights yo it musta been teddy
Oh somebody tell me whats happenin
Im caught up this aint the way me and my boys was brought up
word em up maybe Im gettin excited  not
Theres no doubt in my mind that that girl is hot
Yeah  and matter of fact she got the blazin looks
Make me wanna sing this hook
Peace to my man brent
The girls look so good
Peace to my man markie  word em up
The girls look so good
Yeah yeah
The girls look so good
Yeah
The girls look so good
Talkin about the female species
erick sermon
No matter what like d mack call me cousin
All over the world theres girls by the dozens yea yea
You said you a one woman man stop lyin
Its hard for it to be done so homes stop tryin
Motherfucker",798.0
2901,44691,0.384,0.5720000000000001,0.6713286713286714,0.1111111111111111,250.0,73946,0.42857142857142855,0.01492537313432836,0.011622307039609077,0.019402985074626858,0.019402985074626858,0.01492537313432836,0.011622307039609077,0.019402985074626858,0.005970149253731343,1.0,0.0,crazy-tonight,2013,clare-bowen,Country,Country,"Ive got a message for you baby
Cause you aint done nothing for me lately
If you wanna be my man
Come on baby catch me if you can
Im gonna go crazy if I dont get crazy tonight
Im talkin whiskey slamin dirty dancing romance and come day light
No matter what you were thinking that I wouldnt honey I just might
Im gonna go crazy if I dont get crazy tonight
Well I paid way too much for these jeans
And they look too dam good not to be seen
So if you dont want to play baby
Ill go meet up with the ladies
And you know exactly what that means
Im gonna go crazy if I dont get crazy tonight
Im talkn startin trouble seeing double hey handsome you got a light
No matter what you were thinking that I wouldnt honey I just might
Im gonna go crazy if I dont get crazy tonight
Body shots French kiss
Hold my beer and watch this
Thats what I had in mind
Do you wanna cause Im gonna
Yeah Im gonna go crazy if I dont get crazy tonight
Im talkin whiskey slamin dirty dancing romance and come day light
No matter what you were thinking that I wouldnt honey I just might
Im gonna go crazy if I dont get crazy tonight
No matter what you were thinking that I wouldnt honey I just might
Oh Im gonna go crazy if I dont get crazy tonight",250.0
6758,190361,0.4507042253521127,0.6713615023474179,0.6713286713286714,0.06818181818181818,213.0,291779,0.3636363636363637,0.005970149253731343,0.013516288321665676,0.019402985074626858,0.019402985074626858,0.005970149253731343,0.013516288321665676,0.019402985074626858,0.0014925373134328358,1.0,0.0,love-light,2012,friends-of-emmet,Indie,Indie,"Verse 1
Sunday morning coming round
nothing left but the sweet old sound of yesterday
I didnt see you coming
You took your time 
You took a lot
You took your time 
now its all we got to light the way
come what may
were moving on
Getting strong
Getting stronger darling
Chorus
Turn your love light on
Turn your love light on
and open up the door to let me in
Turn your love light on 
turn your love light on
and open up the door to let me in
Let me in
Let me in
Verse 2
Sunday morning coming round
the sweet perfume and the gentle sound of an angel sleeping
Shes gently healing
She took her time  she took a lot
She took her time now its all we got to find our way
Come what may
Were moving on
Getting strong
Getting stronger darling
Chorus
Verse 3
Sunday morning coming round
The simple joy from the gentle sound of a young boy breathing
Hes gently healing
He took his time 
he took a lot 
He took his time 
now hes all I need to light my day 
Come what may
were marching on 
Getting strong
Getting stronger  darling",213.0
4631,120714,0.14634146341463414,0.2179878048780488,0.6713286713286712,0.03409090909090909,656.0,182275,0.18181818181818185,0.010447761194029851,0.01131801384820636,0.020895522388059702,0.020895522388059702,0.010447761194029851,0.01131801384820636,0.020895522388059702,0.0029850746268656717,0.7857142857142857,0.21428571428571427,new-gang,2016,chris-brown,Hip-Hop,Hip-Hop,"Hook Ray J  Chris Brown
Oh you see the new gang comin new gang comin
Got that new gang comin in
You see the new gang comin
Bitch its OHB yeah we comin
Propane got us all blunted
The cocaine got her nose runny
The strap got 100 rounds in it
If it aint about money nigga you aint sayin nothin
Verse 1 Ray J
Pull up to the club bout 100
Its a lotta Pirus and a couple bounty hunters
Im whippin in that Wraith with my gunners
105 west with some shooters right in front of us
Got that meth lab up and runnin
Rest in peace to the big homie 
Rest in peace to young  lil homie
From Centerville to Fruit Town we gettin money
Verse 2 Luvaboy TJ
You dont bang bang you aint gang gang
You aint never slang choppin caine
With a bad bitch from Spain
Talkin slang off the Promethazine
OHB bitch new whip
Stashed with rubber grips
Stackin chips
Some of my homies Bloods and some bangin Srips
22 rims with my brims and some lady friends
Stackin ends niggas in my way thats one to the chin
Pockets on swole I got a bunch of bands on me
All these model bitches they cant keep they hands off me
Hook Ray J  Chris Brown
Oh you see the new gang comin new gang comin
Got that new gang comin in
You see the new gang comin
Bitch its OHB yeah we comin
Verse 3 Chris Brown
Pull up pull up if you bout it nigga
Where Im from we body niggas
Kamakazis on Kawasakis
On 12 oclock you aint ridin with us
I got killers that do what I say when I need
Bullets spray fire out that lever
I got homies pullin up in broad day
And set this bitch off like Keef
Smokin Khalifa
And you was the one sayin you was ready for war
Now you on the ship you sound like a bitch
Cant fuck with your boy
This that new gang
All my niggas wear new chains
And I put my bitch in a Mulsanne
OHB in a black Lamb like Bruce Wayne
Hook Ray J  Chris Brown
Oh you see the new gang comin new gang comin
Got that new gang comin in
You see the new gang comin
Bitch its OHB yeah we comin
Propane got us all blunted
The cocaine got her nose runny
The strap got 100 rounds in it
If it aint about money nigga you aint sayin nothin
Verse 4 Ray J
Pardon me but I dont usually talk a lot
If you aint talkin money nigga what you talkin bout
The drop head take up multiple parkin spots
Nowadays gotta keep most shooters in Harvey got
All about my presidents hustle never hesitant
Fuck who you invested in cause me my niggas next to win
Money be my closest kin I consider it my fam
Keep the drummer like a bam and bein broke I never can
Moneys all I understand I speak that shit fluently
Every way you never there we call that shit truancy
You speakin that foolery this moneys nothin new to me
Aint worried bout whos hot I was cool before it was cool to be
Fucking with a triant god welcome to the tribe mob
Plus we out here ballin bang it down like a LeBron lob
Championship rings for me and my fellow squad
Truth 100 like the numbers never lie yeah
Hook Ray J  Chris Brown
Oh you see the new gang comin new gang comin
Got that new gang comin in
You see the new gang comin
Bitch its OHB yeah we comin
Propane got us all blunted
The cocaine got her nose runny
The strap got 100 rounds in it
If it aint about money nigga you aint sayin nothin",656.0
8349,223607,0.3047619047619048,0.453968253968254,0.6713286713286714,0.061224489795918366,315.0,341155,0.07692307692307693,0.008955223880597015,0.010521973820805088,0.01791044776119403,0.01791044776119403,0.008955223880597015,0.010521973820805088,0.01791044776119403,0.004477611940298508,1.0,0.0,it-ain-t-over-til-it-s-over,2015,the-elwins,Indie,Indie,"If I had to make up a story and make it beautiful
Id talk about you the things you do
make it colourful
But Im wondering what has gotten in
and has pushed you to pull away
is there something dear that Im missing here
Show a sign
It aint over til its over
It aint over til its over til its over
It aint over til its over til you know
That you wake up the sun
More than anyone
Yeah you wake up the sun
You should know
That you wake up the sun
And Im going everywhere at once
But I aint coming undone
The birds that fly over my head arent making a sound
But theyd sing and flutter for me when you were around
Its a funny thing how a broken wing
can keep you on the ground
Is it hard to stand with an empty hand
I dont know
It aint over til its over
It aint over til its over til its over
It aint over til its over til you know
That you wake up the sun
More than anyone
Yeah you wake up the sun
You should know
That you wake up the sun
And Im going everywhere at once
But I aint coming undone
t aint over til its over
It aint over til its over til its over
It aint over til its over til its over
It aint over til its over til its over
It aint over til its over til you know
That you wake up the sun
More than anyone
Yeah you wake up the sun
You should know
That you wake up the sun
And Im going everywhere at once
But I aint coming undone
Yeah you wake up the sun
Yeah you wake up the sun
It aint over til its over
It aint over til its over",315.0
1665,298337,0.4660194174757282,0.6941747572815534,0.6713286713286714,0.0967741935483871,206.0,42915,0.375,0.010447761194029851,0.00628554604028455,0.013432835820895522,0.013432835820895522,0.010447761194029851,0.00628554604028455,0.013432835820895522,0.005970149253731343,0.4,0.6,i-was-born-with-a-broken-heart,2006,aaron-tippin,Country,Country,"If youre lost and youre alone
Let me sing you a song
Oh youre not the only lonely one tonight
I know what youre goin through
I can sympathize with you
Ive been wakin in your shoes all my life
I was born with a broken heart
Born to lose right from the start
Raised on handmedown blues
Thats why I sing the way I do
A sad sixstring and a jukebox voice
Im the lonely peoples choice
I was made to play the part
I was born with a broken heart
If the sun should ever shine in your life
Well friend thats fine
And may you leave behind these
Old troubled times that weve shared
Oh but dont look back for me
Im where Im supposed to be
And anywhere theres a lonely street Ill be there
I was born with a broken heart
Born to lose right from the start
Raised on handmedown blues
Thats why I sing the way I do
A sad sixstring and a jukebox voice
Im the lonely peoples choice
I was made to play the part
I was born with a broken heart
Yes I was made to play the part
I was born with a broken heart",206.0
16324,240208,0.9411764705882352,1.4019607843137254,0.6713286713286714,0.15789473684210525,102.0,604425,0.6,0.00746268656716418,0.004852892406947336,0.010447761194029851,0.010447761194029851,0.00746268656716418,0.004852892406947336,0.010447761194029851,0.005970149253731343,0.0,1.0,the-vanishing-race,2006,air-supply,Rock,Rock,"Sun I cant slow you down
Run build on sacred ground
All of the leavesd have blown away
Ghosts on a distant highway
In a vanishing race
Sleep if your eyes must close
Weep over a poisoned rose
Soon all the tears will blow away
Dust on a distant highway
In the vanishing race
Fly closer to the sun
Fight till your world is one
Soon all the stars will burn away
Ghosts on a different highway
In the vanishing race
Oh shall we sleep tonight
Take all your dreams and drive away
Smoke on a distant highway
From the vanishing race",102.0
6437,41626,1.032258064516129,1.5376344086021505,0.6713286713286714,0.21428571428571427,93.0,281930,0.5,0.010447761194029851,0.011387867130113874,0.01492537313432836,0.01492537313432836,0.010447761194029851,0.011387867130113874,0.01492537313432836,0.004477611940298508,1.0,0.0,joanna,2011,anna-aaron,Indie,Indie,"Im out of defenses
the most expensive feeling I buy
from Madonna Mary she says shes a fairy
Ill crawl or Ill fly
Isnt it a danger you so much love to fight
Joanna came running
head in my pocket ring on a chain
how am I ever gonna gonna feel safer
safer than this
Isnt it a danger you so much love to fight
The world makes me impatient
I wish I was pregnant with thunder and storm
it all came in a moment my body exploded
it all changed its form",93.0
8309,328232,0.64,0.9533333333333334,0.6713286713286714,0.1875,150.0,339924,1.0,0.014179104477611941,0.0181389643072334,0.023880597014925373,0.023880597014925373,0.014179104477611941,0.0181389643072334,0.023880597014925373,0.004477611940298508,0.5,0.5,sam-malone,2005,city-and-colour,Indie,Indie,"And you can try to fight this all you want
But I wont be there I wont be there when youre all alone
This new season that brings with it the signs of hope oh
Now you cant leave me you cant leave me waiting all alone alone
And I know there is some place I can go
Where no one knows my name
And I still remember you know I can still hear your voice your voice
Although your silence your silence still rings so clear
And do you think and do you think I would call just to hear you breathe
Breathe breathe breathe
You always knew you always knew that just one word would dry up
All my tears
And I know there is someplace I can go
Where no one knows my name my name
No one knows my name
Where no one knows my name",150.0
233,46785,0.6442953020134228,0.9597315436241608,0.6713286713286714,0.2307692307692308,149.0,5574,0.25,0.016417910447761194,0.016467878101597583,0.022388059701492536,0.022388059701492536,0.016417910447761194,0.016467878101597583,0.022388059701492536,0.0014925373134328358,0.0,1.0,don-t-trade-your-old-fashioned-sweetheart,2007,ernest-tubb,Country,Country,"Take away the bright lights and music take away the power and pain
And youll find that a honky tonk angel cant compare with your home lovin saint
Shes just another woman wholl never make a home
Shes had sweethearts before you shell have others when youre gone
Dont trade one who loves you for the bright lights that gleam
Dont trade your old fashioned sweetheart for a honky tonk queen
 guitar 
Shell lie and shell cry on your shoulder and shell speek of a broken romance
Shell say that things might have been different take pitty but dont take a chance
Dont take a cheap imitation when you have a real pearl
Dont take this hard hearted woman for your old fashioned girl
Dont trade one who loves you for the bright lights that gleam
Dont trade your old fashioned sweetheart for a honky tonk queen",149.0
2404,176225,0.5393258426966292,0.8033707865168539,0.6713286713286714,0.10344827586206896,178.0,61639,0.125,0.008955223880597015,0.010020873456174351,0.013432835820895522,0.013432835820895522,0.008955223880597015,0.010020873456174351,0.013432835820895522,0.0014925373134328358,0.5,0.5,hollow-as-a-bone,1998,cowboy-junkies,Country,Country,"She hugged his head so hard to her heart
it made her gasp for air
If this was not the way Love felt
then for love she did not care
I want to run beside a moving train
yelling farewells in the rain
The tears will be bittersweet
cause I know Ill see him again
Chorus
If I lost you now
I would feel as hollow as a bone
He could not help but hang his eyes
her beauty held him so
If this was not a state of Grace
then Grace hed never know
I want to yell farewell from a crowded pier
just me and a thousand goodbyes
The tears will be bittersweet
cause soon shell be back my side
Chorus
You wont lose me he replied
together our lives have been sewn
If I lost you now
I would feel as hollow as a bone
We will kiss goodnight under a starlit sky
whisper oaths at a lumbering moon
dream sweet dreams before the morning comes
and serves us the dawn in our room
Chorus",178.0
9191,232884,0.5549132947976878,0.8265895953757225,0.6713286713286712,0.09375,173.0,367072,0.5,0.006716417910447761,0.009320053032466807,0.013432835820895522,0.013432835820895522,0.006716417910447761,0.009320053032466807,0.013432835820895522,0.0014925373134328358,0.8571428571428571,0.14285714285714285,i-love-you-babe,2006,babyface,Jazz,R&B,"Love never came between us
For love was too deep in our hearts
Its the silly things we do between us
That managed to tear us apart
But oh I believe if we work real hard
We can get through through it this time
Girl just trust me and I will trust you
Therell be nothing that we cant get through
Chorus
I love you babe
In the scariest way
I want you babe
To stay with me
I love you babe
Though Im hurtin to say
I want you babe
To stay with me
I love you babe
In the scariest way
I want you babe
To stay with me
I love you babe
Though Im hurtin to say
I want you babe
To stay with me
Trust never came between us
And thats just the way that we are
Its the crazy things we do between us
That managed to break both our hearts
But oh I believe that we can survive
Through anything if wed only try
Chorus Repeat 2X",173.0
17099,48835,0.3380281690140845,0.5035211267605634,0.6713286713286714,0.046875,284.0,627674,0.25,0.006716417910447761,0.005311146016955323,0.008955223880597015,0.008955223880597015,0.006716417910447761,0.005311146016955323,0.008955223880597015,0.0029850746268656717,1.0,0.0,winter-air,2009,annasay,Rock,Rock,"The snow is falling down
I pull you near
The city sounds
Fade and disappear
City lights blur behind your ears
Your lips are warm
Even in winter air
Even in winter air
As I hold your hand
We walk familiar streets
Made brand new
Now that youre here with me
I see your eyes
You look so happy now
As the white snowflakes
Land on your dark eyebrows
Land on your dark eyebrows
Theres so much I want
I want to say to you
Do you feel alive
When Im next to you
Do you think that love
Can exist so soon
Im hoping that
You feel the way I do
You feel the way I do
We walk up the steps
To your house front porch
We say goodbye
Under the midnight sky
Im leaving you
Looking in your eyes
I see your smile
It says your heart is mine
It says your heart is mine
Your heart is 
I think that I might
Be falling for you
I love who you are
And every little thing you do
Theres a certain something
When its me and you
Im hoping that
You feel the way I do
I do
Only time will tell
If this is something true
If its a passing stage
Cause everything we have is new
This all seems to good
To good to be true
But Im glad I get
I get to be with you
With you
With you
With you
I get to be with you
The snow is falling down
I pull you near
The city sounds
Fade and disappear
City lights blur behind your ears
Your lips are warm
Even in winter air",284.0
5353,332522,0.1641025641025641,0.24444444444444444,0.6713286713286714,0.06521739130434782,585.0,227569,0.16666666666666666,0.015671641791044775,0.03120823825939497,0.041791044776119404,0.041791044776119404,0.015671641791044775,0.03120823825939497,0.041791044776119404,0.0014925373134328358,1.0,0.0,anti-social,2016,futuristic,Hip-Hop,Hip-Hop,"Verse 1
Please get your cameras out my face when Im tryna eat I might have to chop your fuckin hand off
I be stayin in the crib I be eatin good
Everybody wanna battle I dont feel like rappers swear that Im too grown for a motherfuckin standoff
Yo leave me alone boy Im in my zone give me the throne nigga watch your tone
And everything I got I made it happen on my own from the corner store to a rolling stone
Im by myself or Im with the crew do a show take a ho then hit the room boom
Hook
I dont fuck with you I dont fuck with you
I dont fuck with you I dont fuck with you
Sorry if Im antisocial Im antisocial
Forgive me if Im antisocial Im antisocialVerse 2
Price on my head like a Bible in the game honestly I just been trying to refrain
From killing all of these niggas thats been drivin in my lane
Tellin stories on my name like the novel is gonna change
Obsessing over me is driving you insane and the lies that you have claimed will arise on a different day
And when the truth hits the lens Im already flying away
Just to get a call to hear someone apologize for the fake ugh
they tryna take shots at me like my first name G
Thats a Hardball reference I was only ten snuck in to the theaters like This shit PG13
In the road by myself nobody close to the kid Im like a soda Im exploding when you open the lid
You wanna beef This is close as it gets I dont mention phony niggas homie you already know what it is Im gone
Hook
I dont fuck with you I dont fuck with you
I dont fuck with you I dont fuck with you
Sorry if Im antisocial Im antisocial
Forgive me if Im antisocial Im antisocial
Verse 3
I been through a lot when you make money you do a lot ten years climbing to the top
Everybody steady hating tryna drag you down to lose your spot I got a record from them stupid cops
A mixed kid but my pigment is strictly nigga when they see me they dont think that our mamas is prolly friends
Racism is still alive and its breathing but we keep it in the closet like the child called it uh
Loose lips is bigger than Jiggas a secret never sacred when youre making figures
Them same homies that was banging with you would trade your friendship to the press to have you framed and leave you hanging up just like a picture
And women thirsty need a pitcher full of water if I hit it and her nigga tripping its gon be a problem
If you step up to me I might have to throw like Randy Johnson til hes unresponsive I prolly shouldnt be out this often Im gone
Hook
I dont fuck with you I dont fuck with you
I dont fuck with you I dont fuck with you
I dont fuck with you I dont fuck with you
I dont fuck with you I dont fuck with you
I dont fuck with you I dont fuck with you
I dont fuck with you I dont fuck with you
Sorry if Im antisocial Im antisocial
Forgive me if Im antisocial Im antisocial
I dont fuck with you I dont fuck with you",585.0
11427,166733,1.5,2.234375,0.6713286713286714,0.2727272727272727,64.0,432980,1.0,0.008955223880597015,0.006384521972545762,0.011940298507462687,0.011940298507462687,0.008955223880597015,0.006384521972545762,0.011940298507462687,0.005970149253731343,1.0,0.0,embraceable-you,2014,django-reinhardt,Jazz,Jazz,"Embrace me my sweet embraceable you
Embrace me you irreplaceable you
Just one look at you
My heart grew tipsy in me
You and you alone
Bring out the gypsy in me
I love all the many charms about you
Above all I want my arms about you
Dont be a naughty baby
Come to papa come to papa do
My sweet embraceable you",64.0
2707,175326,0.6666666666666666,0.9930555555555556,0.6713286713286712,0.2,144.0,69075,0.75,0.01492537313432836,0.0202882022668895,0.023880597014925373,0.023880597014925373,0.01492537313432836,0.0202882022668895,0.023880597014925373,0.0029850746268656717,0.6666666666666666,0.3333333333333333,woody-s-hood-boogie-woogie,2011,good-old-war,Country,Country,"Were goin out tonight so we can clear our worried heads and shake some dust off
We gotta get up every day at 8 and see the whole day through
with no time to waste
Ya know Ive heard terrible things but nothing near as close to home
and nothing oh so sad
Its got me thinking Im hoping that wont happen to us
I just cant believe he lost his lover and his child both in the same day
Now his babys gone to heaven and his wife has lost her mind
Oh its a damn shame
Lets go drinkin Im hoping that wont happen to us
Should we go down to church on every Wednesday and Sunday morning
to be on Gods side
Ive been thinkin about living life my way
and the truth is that well all get burned
some day",144.0
8314,245396,0.48,0.715,0.6713286713286714,0.08571428571428573,200.0,340095,0.3333333333333333,0.008955223880597015,0.004888601715445989,0.011940298507462687,0.011940298507462687,0.008955223880597015,0.004888601715445989,0.011940298507462687,0.004477611940298508,0.0,1.0,please-let-me-let-it-go,2014,barr-brothers,Indie,Indie,"Please let me let it go
Please let me let it go
Please let me lose this
Old weight that I tow
Please let me let it go
Please let me recover my way
Please let me recover my way
Please let me recover my way
Through the world
Please let me let it go
Please let me let it go
Please let me let it go
Please let me lose this
Old weight that I tow
Please let me let it go
Please let me have some more time
Please let me have some more time
Please let me have some more time
With my fold
Please let me let it go
Please see that my grave is kept clean
Please see that my grave is kept clean
From all of the flotsam
And dead fallen leaves
Please let me let it go
Please let me let it go
Please let me let it go
Please let me lose this
Old weight that I tow
Please let me let it go
Please let me lose this
Old weight that I tow
Please let me let it go
Please let me let it go
Please let me let it go",200.0
76,310261,0.7111111111111111,1.0592592592592591,0.6713286713286712,0.15,135.0,1801,0.8,0.008955223880597015,0.010950231908213122,0.01791044776119403,0.01791044776119403,0.008955223880597015,0.010950231908213122,0.01791044776119403,0.005970149253731343,0.5,0.5,valentine,2008,bobby-bare,Country,Country,"Inside her feeble mind
She is spinning out of time
Like a hunter whos gone blind my valentine
Beside her velvet nest
She humiliates the best
Couldnt take no more I guess of my valentine
Valentine I killed my valentine
And I laughed until I cried for my valentine
Valentine I killed my valentine
And I shall proudly do the time for my valentine
Beneath her rugged skirt
She does most of her work
Laughing while you hurt for my valentine
In the middle of every dream
Is a lie that holds the key
To free you from what you think youd need like my valentine
Valentine I killed my valentine
And I laughed until I cried for my valentine
Valentine I killed my valentine
And I shall proudly do the time for my valentine",135.0
